source,target
204586480,450742524
450742524,205145714
205145714,450742524
450742524,207812450
207812450,450742524
450742524,213016766
213016766,450742524
450742524,213173785
213173785,450742524
450742524,220749383
220749383,450742524
450742524,222019197
222019197,450742524
450742524,222457973
222457973,450742524
450742524,226248038
226248038,450742524
450742524,226939452
226939452,450742524
450742524,227913584
227913584,450742524
450742524,232088933
232088933,450742524
450742524,234189504
234189504,450742524
450742524,240026284
240026284,450742524
450742524,241007855
241007855,450742524
450742524,243942198
243942198,450742524
450742524,248566201
248566201,450742524
450742524,248664697
248664697,450742524
450742524,252748506
252748506,450742524
450742524,255041681
255041681,450742524
450742524,255483521
255483521,450742524
450742524,262355816
262355816,450742524
450742524,264140944
264140944,450742524
450742524,268031535
268031535,450742524
450742524,269862459
269862459,450742524
450742524,270204842
270204842,450742524
450742524,270242866
270242866,450742524
450742524,270298393
270298393,450742524
450742524,278047280
278047280,450742524
450742524,282551100
282551100,450742524
450742524,286622024
286622024,450742524
450742524,295645352
295645352,450742524
450742524,296090029
296090029,450742524
450742524,301445334
301445334,450742524
450742524,311475369
311475369,450742524
450742524,313127457
313127457,450742524
450742524,323220729
323220729,450742524
450742524,323527128
323527128,450742524
450742524,324720478
324720478,450742524
450742524,325499007
325499007,450742524
450742524,325691658
325691658,450742524
450742524,326467841
326467841,450742524
450742524,332942361
332942361,450742524
450742524,333620830
333620830,450742524
450742524,340029040
340029040,450742524
450742524,348920555
348920555,450742524
450742524,351158500
351158500,450742524
450742524,355028398
355028398,450742524
450742524,359779396
359779396,450742524
450742524,362499087
362499087,450742524
450742524,363993799
363993799,450742524
450742524,365394815
365394815,450742524
450742524,365401818
365401818,450742524
450742524,396049524
396049524,450742524
450742524,396170077
396170077,450742524
450742524,406340822
406340822,450742524
450742524,406422751
406422751,450742524
450742524,406825324
406825324,450742524
450742524,411088129
411088129,450742524
450742524,425112135
425112135,450742524
450742524,445275183
445275183,450742524
450742524,447813859
447813859,450742524
450742524,450777029
450777029,450742524
450742524,470977169
470977169,450742524
450742524,473309750
473309750,450742524
450742524,478981898
478981898,450742524
450742524,480545445
480545445,450742524
450742524,483553539
483553539,450742524
450742524,489560894
489560894,450742524
450742524,490687138
490687138,450742524
450742524,503863224
503863224,450742524
450742524,504155397
504155397,450742524
450742524,512622204
512622204,450742524
450742524,516666348
516666348,450742524
450742524,522938840
522938840,450742524
450742524,568324222
568324222,450742524
450742524,618140403
618140403,450742524
450742524,618494501
618494501,450742524
450742524,709675336
709675336,450742524
73496836,1042849
1042849,73496836
73496836,2454552
2454552,73496836
73496836,2600869
2600869,73496836
73496836,3678784
3678784,73496836
73496836,3791275
3791275,73496836
73496836,3961866
3961866,73496836
73496836,4495600
4495600,73496836
73496836,5121687
5121687,73496836
73496836,5516725
5516725,73496836
73496836,6363323
6363323,73496836
73496836,6618454
6618454,73496836
73496836,6857425
6857425,73496836
73496836,6905678
6905678,73496836
73496836,7249037
7249037,73496836
73496836,7355547
7355547,73496836
73496836,7409872
7409872,73496836
73496836,7847760
7847760,73496836
73496836,8640124
8640124,73496836
73496836,10282417
10282417,73496836
73496836,10338072
10338072,73496836
73496836,10711513
10711513,73496836
73496836,11129370
11129370,73496836
73496836,11160697
11160697,73496836
73496836,11491974
11491974,73496836
73496836,11517354
11517354,73496836
73496836,11522371
11522371,73496836
73496836,11618195
11618195,73496836
73496836,11794049
11794049,73496836
73496836,12136519
12136519,73496836
73496836,12330523
12330523,73496836
73496836,12486441
12486441,73496836
73496836,12780677
12780677,73496836
73496836,12879038
12879038,73496836
73496836,13543461
13543461,73496836
73496836,13946705
13946705,73496836
73496836,14575403
14575403,73496836
73496836,14717049
14717049,73496836
73496836,14904668
14904668,73496836
73496836,15820683
15820683,73496836
73496836,16567530
16567530,73496836
73496836,16647515
16647515,73496836
73496836,16929980
16929980,73496836
73496836,17290974
17290974,73496836
73496836,17453474
17453474,73496836
73496836,17877269
17877269,73496836
73496836,18022148
18022148,73496836
73496836,18191402
18191402,73496836
73496836,19175917
19175917,73496836
73496836,19249938
19249938,73496836
73496836,19510499
19510499,73496836
73496836,19760964
19760964,73496836
73496836,20121600
20121600,73496836
73496836,20202229
20202229,73496836
73496836,20485200
20485200,73496836
73496836,20638033
20638033,73496836
73496836,20922932
20922932,73496836
73496836,22101152
22101152,73496836
73496836,23074949
23074949,73496836
73496836,23301111
23301111,73496836
73496836,23319472
23319472,73496836
73496836,23527005
23527005,73496836
73496836,23530114
23530114,73496836
73496836,23629824
23629824,73496836
73496836,24287283
24287283,73496836
73496836,24335811
24335811,73496836
73496836,24755156
24755156,73496836
73496836,25167840
25167840,73496836
73496836,26413929
26413929,73496836
73496836,26475122
26475122,73496836
73496836,26513589
26513589,73496836
73496836,26805198
26805198,73496836
73496836,27325016
27325016,73496836
73496836,27886919
27886919,73496836
73496836,28717841
28717841,73496836
73496836,30256237
30256237,73496836
73496836,30440516
30440516,73496836
73496836,30522763
30522763,73496836
73496836,30791748
30791748,73496836
73496836,31561365
31561365,73496836
73496836,31937516
31937516,73496836
73496836,32515753
32515753,73496836
73496836,32753135
32753135,73496836
73496836,33169374
33169374,73496836
73496836,33684968
33684968,73496836
73496836,33795874
33795874,73496836
73496836,34197767
34197767,73496836
73496836,34210140
34210140,73496836
73496836,34253442
34253442,73496836
73496836,34726451
34726451,73496836
73496836,35383304
35383304,73496836
73496836,35452269
35452269,73496836
73496836,35959150
35959150,73496836
73496836,36070413
36070413,73496836
73496836,36071102
36071102,73496836
73496836,36332859
36332859,73496836
73496836,36410963
36410963,73496836
73496836,36631926
36631926,73496836
73496836,36735691
36735691,73496836
73496836,37463775
37463775,73496836
73496836,37640651
37640651,73496836
73496836,38018755
38018755,73496836
73496836,38798035
38798035,73496836
73496836,39426167
39426167,73496836
73496836,39680062
39680062,73496836
73496836,41645847
41645847,73496836
73496836,42745586
42745586,73496836
73496836,44781492
44781492,73496836
73496836,44806251
44806251,73496836
73496836,45067667
45067667,73496836
73496836,45559992
45559992,73496836
73496836,46448304
46448304,73496836
73496836,47486143
47486143,73496836
73496836,47780917
47780917,73496836
73496836,49336001
49336001,73496836
73496836,49651467
49651467,73496836
73496836,50664402
50664402,73496836
73496836,51888042
51888042,73496836
73496836,52446005
52446005,73496836
73496836,52657088
52657088,73496836
73496836,53157723
53157723,73496836
73496836,53256905
53256905,73496836
73496836,53475777
53475777,73496836
73496836,54772066
54772066,73496836
73496836,55104557
55104557,73496836
73496836,55251061
55251061,73496836
73496836,57180313
57180313,73496836
73496836,58009930
58009930,73496836
73496836,58170666
58170666,73496836
73496836,58422674
58422674,73496836
73496836,59402597
59402597,73496836
73496836,59761410
59761410,73496836
73496836,60024722
60024722,73496836
73496836,62113187
62113187,73496836
73496836,63776901
63776901,73496836
73496836,64471971
64471971,73496836
73496836,64815451
64815451,73496836
73496836,65232225
65232225,73496836
73496836,65541061
65541061,73496836
73496836,68043042
68043042,73496836
73496836,68071650
68071650,73496836
73496836,68090124
68090124,73496836
73496836,68437446
68437446,73496836
73496836,68615508
68615508,73496836
73496836,70796205
70796205,73496836
73496836,71090238
71090238,73496836
73496836,71528785
71528785,73496836
73496836,71817575
71817575,73496836
73496836,72609741
72609741,73496836
73496836,72748449
72748449,73496836
73496836,76473159
76473159,73496836
73496836,76608447
76608447,73496836
73496836,77466129
77466129,73496836
73496836,79187460
79187460,73496836
73496836,80653240
80653240,73496836
73496836,80939546
80939546,73496836
73496836,81500756
81500756,73496836
73496836,81627184
81627184,73496836
73496836,82030604
82030604,73496836
73496836,82487964
82487964,73496836
73496836,82743369
82743369,73496836
73496836,82970161
82970161,73496836
73496836,83071087
83071087,73496836
73496836,84341650
84341650,73496836
73496836,84840553
84840553,73496836
73496836,85616580
85616580,73496836
73496836,87245132
87245132,73496836
73496836,88301623
88301623,73496836
73496836,89538669
89538669,73496836
73496836,89641747
89641747,73496836
73496836,89847640
89847640,73496836
73496836,89898871
89898871,73496836
73496836,90513395
90513395,73496836
73496836,90690025
90690025,73496836
73496836,90803576
90803576,73496836
73496836,91942314
91942314,73496836
73496836,93040740
93040740,73496836
73496836,93046457
93046457,73496836
73496836,95032063
95032063,73496836
73496836,95033135
95033135,73496836
73496836,95843498
95843498,73496836
73496836,96427561
96427561,73496836
73496836,97067136
97067136,73496836
73496836,97215077
97215077,73496836
73496836,98060796
98060796,73496836
73496836,98879513
98879513,73496836
73496836,99272054
99272054,73496836
73496836,99910048
99910048,73496836
73496836,99988467
99988467,73496836
73496836,101305617
101305617,73496836
73496836,104459173
104459173,73496836
73496836,104507488
104507488,73496836
73496836,105557658
105557658,73496836
73496836,107001040
107001040,73496836
73496836,107389142
107389142,73496836
73496836,107869975
107869975,73496836
73496836,108194729
108194729,73496836
73496836,109497038
109497038,73496836
73496836,111157059
111157059,73496836
73496836,111339807
111339807,73496836
73496836,113137725
113137725,73496836
73496836,114070209
114070209,73496836
73496836,114279341
114279341,73496836
73496836,118525650
118525650,73496836
73496836,118908194
118908194,73496836
73496836,120390907
120390907,73496836
73496836,120884446
120884446,73496836
73496836,125743319
125743319,73496836
73496836,126697037
126697037,73496836
73496836,131487325
